NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ENDOD1	28	4.193558692932129	0.028898537	Yes	
row_1	VWF	30	4.1633830070495605	0.059595607	Yes	
row_2	ANXA5	39	3.9862680435180664	0.0884595	Yes	
row_3	SELP	54	3.8158159255981445	0.115614325	Yes	
row_4	PROS1	56	3.737607002258301	0.14316444	Yes	
row_5	PPBP	69	3.620683193206787	0.16902678	Yes	
row_6	VCL	71	3.6028594970703125	0.19558096	Yes	
row_7	ACTN2	72	3.600071430206299	0.22218941	Yes	
row_8	MMRN1	91	3.427473545074463	0.24617448	Yes	
row_9	ITGB3	101	3.3670592308044434	0.27038687	Yes	
row_10	GTPBP2	102	3.3562450408935547	0.29519317	Yes	
row_11	ABCC4	115	3.269864320755005	0.31846258	Yes	
row_12	ITGA2B	153	3.057621717453003	0.33829144	Yes	
row_13	EGF	177	2.9412848949432373	0.35830867	Yes	
row_14	F13A1	231	2.713111639022827	0.37439328	Yes	
row_15	TMSB4X	260	2.6311116218566895	0.39174363	Yes	
row_16	CLU	282	2.5633254051208496	0.40911707	Yes	
row_17	FERMT3	324	2.465965747833252	0.42427346	Yes	
row_18	CYB5R1	329	2.4424495697021484	0.44202635	Yes	
row_19	LY6G6F	368	2.3679559230804443	0.45668295	Yes	
row_20	CD36	377	2.3522446155548096	0.47346964	Yes	
row_21	TUBA4A	412	2.278834104537964	0.48776704	Yes	
row_22	PF4	425	2.2620291709899902	0.5035874	Yes	
row_23	APP	428	2.2605550289154053	0.52014565	Yes	
row_24	TLN1	496	2.128206491470337	0.53085893	Yes	
row_25	SERPINA1	510	2.0973405838012695	0.5453872	Yes	
row_26	RAB27B	568	1.9959248304367065	0.55587155	Yes	
row_27	CAP1	599	1.9522883892059326	0.5680549	Yes	
row_28	STXBP2	651	1.8745059967041016	0.578091	Yes	
row_29	PSAP	733	1.7831227779388428	0.58520555	Yes	
row_30	ALDOA	743	1.7674795389175415	0.59759533	Yes	
row_31	PECAM1	784	1.6978602409362793	0.6071495	Yes	
row_32	VTI1B	804	1.6807093620300293	0.61814916	Yes	
row_33	APLP2	844	1.641310691833496	0.62736017	Yes	
row_34	SPARC	930	1.5589354038238525	0.63251823	Yes	
row_35	TMX3	956	1.532772421836853	0.6419753	Yes	
row_36	FLNA	962	1.5239238739013672	0.6528644	Yes	
row_37	SYTL4	1166	1.3508703708648682	0.64764965	Yes	
row_38	HGF	1198	1.327749252319336	0.65514207	Yes	
row_39	LAMP2	1200	1.3265522718429565	0.6648719	Yes	
row_40	PRKCB	1230	1.2958014011383057	0.672278	Yes	
row_41	FN1	1361	1.217957615852356	0.6715465	Yes	
row_42	WDR1	1460	1.1592499017715454	0.6727771	Yes	
row_43	CD9	1551	1.1079230308532715	0.67422736	Yes	
row_44	PCYOX1L	1572	1.0968142747879028	0.68083656	Yes	
row_45	PFN1	1586	1.0895828008651733	0.6879164	Yes	
row_46	CFL1	1750	1.0078084468841553	0.68316096	Yes	
row_47	CALU	1754	1.006366491317749	0.6903745	Yes	
row_48	MAGED2	2100	0.8581855893135071	0.67088634	No	
row_49	STXBP3	2119	0.8518645167350769	0.67583483	No	
row_50	LHFPL2	2177	0.8257845640182495	0.67767054	No	
row_51	TTN	2405	0.7396401762962341	0.66614115	No	
row_52	PLEK	2439	0.7275662422180176	0.6690479	No	
row_53	F8	2612	0.6744381785392761	0.6611546	No	
row_54	ITIH4	2622	0.6711542010307312	0.66544133	No	
row_55	TOR4A	2675	0.6554242372512817	0.66639227	No	
row_56	PPIA	2948	0.5810848474502563	0.6503217	No	
row_57	SERPING1	3283	0.502454400062561	0.6290279	No	
row_58	TAGLN2	3349	0.4890349209308624	0.62777567	No	
row_59	QSOX1	3391	0.48117586970329285	0.62826234	No	
row_60	CD63	3442	0.4655507504940033	0.6279596	No	
row_61	SERPINF2	3575	0.44085219502449036	0.6213348	No	
row_62	F5	3880	0.38435181975364685	0.60141426	No	
row_63	PDGFB	4621	0.27289408445358276	0.5480254	No	
row_64	ACTN1	4687	0.2632107436656952	0.54510415	No	
row_65	GAS6	5114	0.2080131322145462	0.5147458	No	
row_66	TEX264	5315	0.18312442302703857	0.50112474	No	
row_67	LGALS3BP	5418	0.17036142945289612	0.49474686	No	
row_68	NHLRC2	5443	0.16775359213352203	0.49418983	No	
row_69	CDC37L1	5523	0.15897199511528015	0.48944986	No	
row_70	SERPINE1	5669	0.14121368527412415	0.47963703	No	
row_71	MANF	5830	0.12564978003501892	0.4685861	No	
row_72	TGFB2	6095	0.09837854653596878	0.4495468	No	
row_73	CTSW	6126	0.09524697065353394	0.4480046	No	
row_74	TIMP1	6766	0.040040355175733566	0.40045688	No	
row_75	HABP4	7115	0.014261100441217422	0.3745066	No	
row_76	PRKCA	7232	0.0055086370557546616	0.36586207	No	
row_77	APOOL	7600	-0.020565351471304893	0.3385358	No	
row_78	STX4	7607	-0.02132190577685833	0.33824414	No	
row_79	SRGN	7617	-0.022240998223423958	0.33773467	No	
row_80	PHACTR2	7862	-0.04302685335278511	0.31978372	No	
row_81	ACTN4	8201	-0.07125122100114822	0.29500338	No	
row_82	CFD	8389	-0.0893237292766571	0.28166237	No	
row_83	ECM1	8397	-0.08988728374242783	0.28180262	No	
row_84	PLG	8440	-0.09622061252593994	0.27936915	No	
row_85	CHID1	8519	-0.10334280878305435	0.2742929	No	
row_86	SOD1	8571	-0.10833389312028885	0.2712751	No	
row_87	A1BG	9408	-0.2002357691526413	0.21016146	No	
row_88	SPP2	9506	-0.21265475451946259	0.20447056	No	
row_89	OLA1	9560	-0.21982039511203766	0.20212702	No	
row_90	IGF1	10183	-0.31424689292907715	0.15787882	No	
row_91	CALM1	10980	-0.4767228364944458	0.10180364	No	
row_92	THBS1	11118	-0.5140611529350281	0.09534555	No	
row_93	TGFB3	11276	-0.5562837719917297	0.08770207	No	
row_94	TGFB1	11413	-0.599976122379303	0.08195386	No	
row_95	CD109	12263	-0.9837088584899902	0.025657607	No	
row_96	FAM3C	12381	-1.0608283281326294	0.024738178	No	
row_97	VEGFB	12464	-1.1175994873046875	0.026858894	No	
row_98	VEGFA	12559	-1.1945139169692993	0.02864962	No	
row_99	HSPA5	12711	-1.3380987644195557	0.02723385	No	
row_100	SCCPDH	13043	-1.7085773944854736	0.015079231	No	
row_101	BRPF3	13210	-2.143556594848633	0.018493582	No	
